#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:cytob_alignment" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cytob_alignment" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:cytob_alignment" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.cytob_alignment" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cytob_alignment" name="distribution" x="@birthRate.t:cytob_alignment">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@cytob_alignment" id="treeLikelihood.cytob_alignment" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:cytob_alignment">
#            <siteModel id="SiteModel.s:cytob_alignment" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:cytob_alignment" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:cytob_alignment" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:cytob_alignment" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:cytob_alignment" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:cytob_alignment" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:cytob_alignment" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
8310000	-3118.705514859281	-3141.308666383858	22.603151524577306	-3141.308666383858	0.04689129111120245	0.26531282396765116	22.603151524577306	39.59796790204788
8311000	-3118.230669919952	-3141.6591067484605	23.428436828508467	-3141.6591067484605	0.039768086310382214	0.23706838067663344	23.428436828508467	28.96946346543709
8312000	-3115.529210958308	-3138.078414685749	22.549203727440993	-3138.078414685749	0.04408546725186921	0.2454666046331668	22.549203727440993	55.19643616524447
8313000	-3115.8676202249585	-3139.2090304210815	23.34141019612312	-3139.2090304210815	0.040286124373633235	0.23795703974478483	23.34141019612312	49.45487297533148
8314000	-3119.168615041623	-3142.221585732319	23.052970690695833	-3142.221585732319	0.046133264450290916	0.24108984792186386	23.052970690695833	51.57731163755793
8315000	-3121.547979776282	-3145.5221812959703	23.97420151968857	-3145.5221812959703	0.038993055898500495	0.22288337265664698	23.97420151968857	51.940785372807284
8316000	-3117.666354928199	-3141.0819651217107	23.415610193511817	-3141.0819651217107	0.04542163435616399	0.24534882570264052	23.415610193511817	35.46377121632088
8317000	-3118.0588744174406	-3140.0505633523835	21.991688934942683	-3140.0505633523835	0.0429264678243708	0.24218747426297865	21.991688934942683	63.38802562951922
8318000	-3121.6851220103686	-3144.2471039831266	22.561981972758243	-3144.2471039831266	0.04430096049513152	0.26979595505727505	22.561981972758243	32.39314851823843
8319000	-3126.7564702792747	-3149.7951553443986	23.038685065123715	-3149.7951553443986	0.03888269119301596	0.2529450641284113	23.038685065123715	30.35916415494316
8320000	-3122.119547430755	-3145.4142230772995	23.294675646544256	-3145.4142230772995	0.04271901559304733	0.2463722338229104	23.294675646544256	41.89683842646998
8321000	-3119.926905846001	-3143.388128918802	23.46122307280109	-3143.388128918802	0.04266766588719579	0.23398546075999552	23.46122307280109	50.859425421805945
8322000	-3119.046523054931	-3142.453478627646	23.406955572714548	-3142.453478627646	0.0408771290010376	0.22882553260473534	23.406955572714548	26.29071429451213
8323000	-3115.897552150809	-3140.3934820201507	24.4959298693418	-3140.3934820201507	0.038936178092382964	0.21656077352069628	24.4959298693418	37.41108155436408
8324000	-3121.0878524918835	-3145.041906560672	23.954054068788466	-3145.041906560672	0.04253144484065432	0.22038993020381864	23.954054068788466	29.453431216207356
8325000	-3117.1807261065687	-3140.328956502421	23.148230395852224	-3140.328956502421	0.04393593286469796	0.24974976978188784	23.148230395852224	30.635596823167212
8326000	-3118.149156671242	-3142.7893252245826	24.64016855334075	-3142.7893252245826	0.042361507092030154	0.2131461783238004	24.64016855334075	38.061601518347175
8327000	-3121.5661702318303	-3144.765372474642	23.19920224281161	-3144.765372474642	0.04389171379143242	0.24911828136332922	23.19920224281161	41.29920626296405
8328000	-3118.100450028222	-3142.360070840004	24.259620811782067	-3142.360070840004	0.044500422651363475	0.22096590496509655	24.259620811782067	34.871620585693684
8329000	-3115.7662077978002	-3138.367104022181	22.600896224380783	-3138.367104022181	0.04503859400456881	0.2631179264845945	22.600896224380783	27.641595870560394
8330000	-3117.7180127091856	-3139.5483236558875	21.83031094670203	-3139.5483236558875	0.04283139708380085	0.23746771507464529	21.83031094670203	18.354654775781796
8331000	-3119.440784837176	-3142.3876238630883	22.94683902591226	-3142.3876238630883	0.03935743643379585	0.22256329987395898	22.94683902591226	22.128682855556086
8332000	-3115.926612981103	-3139.521918343646	23.59530536254319	-3139.521918343646	0.04226522285849994	0.23978923417549386	23.59530536254319	40.770326247065455
8333000	-3120.0052249779205	-3143.858800325064	23.85357534714342	-3143.858800325064	0.04370204597911756	0.23382723384995607	23.85357534714342	38.47558342971845
8334000	-3117.508506367471	-3140.5096059848665	23.00109961739556	-3140.5096059848665	0.04943564706581418	0.25001935401219266	23.00109961739556	45.15865961421344
8335000	-3115.5778840677917	-3138.8839242284134	23.306040160621706	-3138.8839242284134	0.046070237053079915	0.2453052534058332	23.306040160621706	31.10370277989506
8336000	-3118.3545053935313	-3141.3276647970583	22.973159403526875	-3141.3276647970583	0.042902596047152255	0.22757312068997457	22.973159403526875	22.926339588866814
8337000	-3122.1341894791526	-3143.2196436389036	21.085454159751016	-3143.2196436389036	0.043905151488440305	0.2720787608300736	21.085454159751016	17.867373237427618
8338000	-3116.3034236953545	-3139.384033740578	23.080610045223793	-3139.384033740578	0.04070759748542315	0.2394954209519395	23.080610045223793	25.857100659151328
8339000	-3116.994617872596	-3140.0029078326315	23.0082899600355	-3140.0029078326315	0.04261498636369693	0.23399686568097153	23.0082899600355	57.538113101040544
8340000	-3117.2448262471394	-3140.117734450772	22.872908203632505	-3140.117734450772	0.04487380337234538	0.2543998765536781	22.872908203632505	28.094213213417913
8341000	-3115.911850249438	-3139.6849582655045	23.77310801606674	-3139.6849582655045	0.04092522948956948	0.2340398660895691	23.77310801606674	43.53695224772791
8342000	-3116.3707826101436	-3138.3491255558	21.978342945656404	-3138.3491255558	0.039593387344762754	0.23225886770219512	21.978342945656404	69.99993725016742
8343000	-3117.172408091059	-3141.2732978990775	24.100889808018426	-3141.2732978990775	0.04450779176998568	0.22359346744334696	24.100889808018426	48.203694570959286
8344000	-3116.6378558477345	-3140.384819768259	23.746963920524667	-3140.384819768259	0.04349297547955808	0.23340863201000955	23.746963920524667	32.53652433129004
8345000	-3118.8871434935922	-3142.5326227996625	23.64547930607013	-3142.5326227996625	0.04505293030548033	0.22690889785091284	23.64547930607013	28.096714460777903
8346000	-3118.189799577499	-3140.9338506290396	22.744051051540772	-3140.9338506290396	0.041688104384067726	0.2546773049968039	22.744051051540772	45.975675246509816
8347000	-3117.642448421424	-3140.811462427624	23.169014006200037	-3140.811462427624	0.03615427891906664	0.23503436165930292	23.169014006200037	54.57740745196516
8348000	-3118.080790828617	-3141.3044211473493	23.22363031873219	-3141.3044211473493	0.04028425267680384	0.23770666385555472	23.22363031873219	26.785254790732512
8349000	-3115.8260087720537	-3138.7992028954372	22.97319412338343	-3138.7992028954372	0.04271488515034762	0.25688304241303006	22.97319412338343	38.17137196722847
8350000	-3118.589284445813	-3142.683993369313	24.094708923500036	-3142.683993369313	0.03625041616792296	0.21812956884572574	24.094708923500036	54.51953714107469
8351000	-3115.083272914112	-3139.134071512008	24.0507985978963	-3139.134071512008	0.04291434333541571	0.2265415874443964	24.0507985978963	45.5336696109333
8352000	-3119.2967188293856	-3141.969145691091	22.672426861705418	-3141.969145691091	0.043513713368346425	0.24628397342406466	22.672426861705418	53.09331226321812
8353000	-3117.029858408898	-3141.2260134159737	24.196155007076	-3141.2260134159737	0.041562582957469	0.22503644411721524	24.196155007076	39.095687746981234
8354000	-3114.383759461936	-3138.237153765881	23.85339430394515	-3138.237153765881	0.03825213269588078	0.23344778887793055	23.85339430394515	40.80579737687653
8355000	-3117.365666317684	-3141.448320135327	24.082653817642793	-3141.448320135327	0.0399611973142239	0.22343906630627652	24.082653817642793	32.75304884470743
8356000	-3122.6560573251168	-3146.153954542316	23.497897217199423	-3146.153954542316	0.04397108406944231	0.24310829456893082	23.497897217199423	38.31276472028367
8357000	-3118.9671311963616	-3142.0795475222862	23.11241632592462	-3142.0795475222862	0.04324070237727678	0.22896922833872388	23.11241632592462	24.035631131931773
8358000	-3116.1078763159217	-3138.6592105086875	22.551334192765893	-3138.6592105086875	0.04642157428186348	0.26861559574061117	22.551334192765893	37.308919866883215
8359000	-3120.862386642492	-3144.186972601778	23.324585959286267	-3144.186972601778	0.0450997131804576	0.2464421250549388	23.324585959286267	32.59287433006048
8360000	-3115.430525865686	-3138.5974338025785	23.166907936892777	-3138.5974338025785	0.04535103624263781	0.2516465799967242	23.166907936892777	38.534633862557
8361000	-3116.3485150374786	-3139.7098330799367	23.361318042458176	-3139.7098330799367	0.04093113661505482	0.24104949433280462	23.361318042458176	46.178646894156145
8362000	-3119.961323850204	-3143.4237329529988	23.462409102794823	-3143.4237329529988	0.03690332338315956	0.24331948719871138	23.462409102794823	40.2485579178142
8363000	-3116.771625411498	-3139.8386969679495	23.06707155645139	-3139.8386969679495	0.03817907176856227	0.23766801353650005	23.06707155645139	53.99594523583035
8364000	-3118.0271530631303	-3141.754830490373	23.727677427242845	-3141.754830490373	0.03997180729169049	0.23630138270055437	23.727677427242845	41.34528792135512
8365000	-3117.2329007094213	-3141.0551127513513	23.822212041930214	-3141.0551127513513	0.041056512427907886	0.2288659747578131	23.822212041930214	48.770737611767494
8366000	-3114.9871465984725	-3138.745245455659	23.758098857186862	-3138.745245455659	0.0438862529869641	0.23595418590672398	23.758098857186862	40.30874640347241
8367000	-3115.828865129909	-3140.145440259931	24.316575130022162	-3140.145440259931	0.03643674309078617	0.22153461133291552	24.316575130022162	43.60199566216557
8368000	-3119.400878652542	-3141.585626501424	22.184747848882076	-3141.585626501424	0.04157499913145965	0.2350078928537829	22.184747848882076	19.649806728619104
8369000	-3118.8227061326065	-3142.947783876953	24.12507774434655	-3142.947783876953	0.03780733853461938	0.22438226395710664	24.12507774434655	46.37630143866518
8370000	-3121.0698762065344	-3141.1933932423467	20.123517035812323	-3141.1933932423467	0.04371226902386353	0.2728488106204987	20.123517035812323	14.53597795910369
8371000	-3124.3486479812477	-3146.2979563994927	21.949308418244865	-3146.2979563994927	0.042250307821637856	0.2610269828684985	21.949308418244865	52.433998712159614
8372000	-3119.77441493485	-3142.5324945421294	22.75807960727939	-3142.5324945421294	0.03828599700736003	0.2325424500089826	22.75807960727939	61.63772182772548
8373000	-3116.998933575233	-3140.5403120592114	23.54137848397862	-3140.5403120592114	0.040125637693160715	0.24103586611940092	23.54137848397862	40.92020593277053
8374000	-3117.7538502808156	-3141.5040147143923	23.75016443357663	-3141.5040147143923	0.03577867549607208	0.23005546953344438	23.75016443357663	49.07523702928764
8375000	-3117.4610836721854	-3140.6891598496873	23.228076177502015	-3140.6891598496873	0.04476031562494243	0.250592957527694	23.228076177502015	36.72806144769162
8376000	-3117.4584808591158	-3141.3098217012334	23.85134084211785	-3141.3098217012334	0.038912539147281655	0.23362324445139973	23.85134084211785	36.72806144769162
8377000	-3118.609983683101	-3142.616214975496	24.00623129239526	-3142.616214975496	0.03867346703868154	0.22238327121921017	24.00623129239526	51.816985000788954
8378000	-3117.438484278756	-3141.1672566435436	23.728772364787673	-3141.1672566435436	0.045074490978461834	0.23543023352631037	23.728772364787673	42.943387270105454
8379000	-3117.8744524790827	-3141.297928509107	23.423476030024073	-3141.297928509107	0.043615417937158216	0.23556560875971877	23.423476030024073	28.351438168352825
8380000	-3125.8946969639437	-3149.5330549735572	23.638358009613377	-3149.5330549735572	0.041039043962323815	0.23864297267902632	23.638358009613377	40.97001179520693
8381000	-3120.6261211870033	-3143.2050655381627	22.578944351159492	-3143.2050655381627	0.04836961865462716	0.26241690929556777	22.578944351159492	42.77032195562113
8382000	-3119.1925813102675	-3142.424085810505	23.231504500237556	-3142.424085810505	0.040557799947484534	0.24542022203571576	23.231504500237556	44.65390667416221
8383000	-3116.660261217464	-3139.695166217806	23.034905000342373	-3139.695166217806	0.04452828630285159	0.25164384880082924	23.034905000342373	29.47919960328998
8384000	-3114.4180926336066	-3138.0550987938	23.637006160193188	-3138.0550987938	0.03927710821168931	0.23033457128142099	23.637006160193188	51.04377851194372
8385000	-3121.4573976989386	-3144.3572151351036	22.899817436165197	-3144.3572151351036	0.0431102753581888	0.24694380933252835	22.899817436165197	49.410994508227176
8386000	-3118.64449560759	-3141.180491019427	22.53599541183672	-3141.180491019427	0.04070682899346721	0.24539825778437108	22.53599541183672	55.40189822741046
8387000	-3120.1106532796853	-3143.3711897129597	23.260536433274545	-3143.3711897129597	0.04301777338078394	0.2404424806190353	23.260536433274545	48.71842976613086
8388000	-3118.52049122889	-3141.552416464912	23.03192523602174	-3141.552416464912	0.04509735836510105	0.2468256941967378	23.03192523602174	27.400761132140136
8389000	-3123.545485412116	-3145.436531711195	21.891046299079402	-3145.436531711195	0.0497044956869326	0.28159955874089887	21.891046299079402	40.764383756054684
8390000	-3118.49795864473	-3142.2758347570752	23.777876112345375	-3142.2758347570752	0.038836521272307585	0.2350503667759871	23.777876112345375	41.43193568593272
8391000	-3114.2167024452087	-3137.7216712125014	23.50496876729269	-3137.7216712125014	0.04217570072454607	0.23645139271102306	23.50496876729269	47.71427565012846
8392000	-3117.254992111693	-3140.0772272886597	22.822235176966846	-3140.0772272886597	0.04372031371136864	0.2609982493899346	22.822235176966846	37.920815868099844
8393000	-3114.8404195386374	-3138.2213124377517	23.380892899114187	-3138.2213124377517	0.04021297605928735	0.24641884324968952	23.380892899114187	36.0922318958858
8394000	-3116.201226982629	-3140.3596105806246	24.158383597995545	-3140.3596105806246	0.03486118269520539	0.2161125565100231	24.158383597995545	30.37778641164909
8395000	-3118.330724520064	-3141.0330176650787	22.702293145014494	-3141.0330176650787	0.04268569409276002	0.25667275118590943	22.702293145014494	45.1298343802089
8396000	-3121.102903818196	-3142.2589203673247	21.156016549128633	-3142.2589203673247	0.04466845618988563	0.2357779917510467	21.156016549128633	15.924299463066456
8397000	-3115.749863493086	-3138.8173765104093	23.06751301732315	-3138.8173765104093	0.04280735984301272	0.25486981739691567	23.06751301732315	37.047942248794456
8398000	-3117.212488331938	-3140.7168448859816	23.504356554043497	-3140.7168448859816	0.041236905140481415	0.2418772896994373	23.504356554043497	41.03664531346241
8399000	-3117.360068117615	-3139.796815389153	22.436747271538092	-3139.796815389153	0.042205918641678934	0.2481195377266971	22.436747271538092	54.794203514861536
8400000	-3114.0483401436904	-3137.7652964456624	23.716956301971997	-3137.7652964456624	0.045773712686589516	0.2349706732766545	23.716956301971997	33.064562727443956
8401000	-3115.3772260264464	-3138.1954029263143	22.81817689986772	-3138.1954029263143	0.047526671439538024	0.2621811838036691	22.81817689986772	35.52121657385099
8402000	-3121.4501936058073	-3144.768976683139	23.318783077331737	-3144.768976683139	0.0423176577298452	0.24771411865196902	23.318783077331737	34.23759260036305
8403000	-3115.4287891769345	-3139.001231094889	23.572441917954777	-3139.001231094889	0.0428091208407682	0.2367929685826213	23.572441917954777	45.82471381876503
8404000	-3115.7226837307126	-3139.644473917097	23.921790186384214	-3139.644473917097	0.0432234268855992	0.232034938134683	23.921790186384214	38.201454699991125
8405000	-3117.5816193995734	-3140.80719175622	23.22557235664678	-3140.80719175622	0.047193751899950176	0.2433977643773473	23.22557235664678	28.68596923314526
8406000	-3117.2531691066406	-3141.1203593350806	23.867190228439945	-3141.1203593350806	0.03786235590160042	0.2310464362991182	23.867190228439945	33.589576904682346
8407000	-3122.4545785262503	-3145.753088844314	23.298510318063425	-3145.753088844314	0.03893316177887668	0.24658229306843324	23.298510318063425	41.48535425043324
8408000	-3115.015481955017	-3139.0937752795785	24.078293324561386	-3139.0937752795785	0.04299311979336498	0.22755376003157826	24.078293324561386	42.24996548778019
8409000	-3123.430270241535	-3146.873984486812	23.443714245277253	-3146.873984486812	0.04125154334511636	0.24431000828249796	23.443714245277253	39.018406976312555
8410000	-3125.2140472635897	-3145.5416004931503	20.327553229560696	-3145.5416004931503	0.04754733111020194	0.23555736197867377	20.327553229560696	82.13675388387088
8411000	-3118.5251498894204	-3142.763761688065	24.238611798644744	-3142.763761688065	0.04182964367654235	0.22307471459182618	24.238611798644744	44.20045837855508
8412000	-3116.6012260535263	-3139.592368519096	22.99114246556961	-3139.592368519096	0.04469952362869754	0.24774886450496042	22.99114246556961	47.28135163027427
8413000	-3117.4133056318174	-3141.0672822708093	23.65397663899191	-3141.0672822708093	0.0398395633909012	0.23832738535226955	23.65397663899191	40.82273919847049
8414000	-3118.3835782632505	-3141.462282665967	23.0787044027165	-3141.462282665967	0.03966147614557528	0.2530620192504601	23.0787044027165	39.95453269700461
8415000	-3114.7163187981937	-3137.675460634656	22.959141836462	-3137.675460634656	0.0467751391813533	0.25814170881144977	22.959141836462	33.82293126633295
8416000	-3122.0734513049824	-3145.6775923214313	23.604141016448985	-3145.6775923214313	0.03796626160797456	0.237500343110814	23.604141016448985	44.10693572976114
8417000	-3123.990458144532	-3145.7052740385693	21.714815894037233	-3145.7052740385693	0.04904663527922079	0.2756762803216803	21.714815894037233	46.75777002912888
8418000	-3125.081490832499	-3147.8497005582844	22.76820972578531	-3147.8497005582844	0.04416710424329219	0.2633782736524359	22.76820972578531	36.13316009154652
8419000	-3116.665102135503	-3139.4834823566807	22.818380221177833	-3139.4834823566807	0.03819076147804765	0.24103572107802307	22.818380221177833	24.005623147573086
8420000	-3117.5832678571373	-3140.368972964631	22.785705107494024	-3140.368972964631	0.03793553082122436	0.23294580934375395	22.785705107494024	61.02885426583413
8421000	-3118.2894161328077	-3141.1021441963376	22.81272806352988	-3141.1021441963376	0.04406559034402202	0.25479854173821387	22.81272806352988	44.6538658081308
8422000	-3117.3352539389552	-3140.7883058108746	23.453051871919207	-3140.7883058108746	0.0391773327641077	0.2414341646574627	23.453051871919207	43.48290887923537
8423000	-3124.673127278983	-3145.7075556393256	21.03442836034243	-3145.7075556393256	0.04351921906509584	0.26943109913117513	21.03442836034243	56.9592787678246
8424000	-3115.935034600984	-3139.790345642595	23.855311041610832	-3139.790345642595	0.03736188833525023	0.22257895302010292	23.855311041610832	54.4641440312987
8425000	-3117.1112786816607	-3139.5649618201546	22.453683138494075	-3139.5649618201546	0.039273907995649	0.25093003075731857	22.453683138494075	52.747904263090604
8426000	-3122.4878506038613	-3145.1624977150013	22.674647111140146	-3145.1624977150013	0.03736256974281266	0.22020085778950182	22.674647111140146	71.58758765109677
8427000	-3118.526389042448	-3140.6468925234076	22.1205034809594	-3140.6468925234076	0.037954058993438136	0.22710968247039942	22.1205034809594	18.742356384199592
8428000	-3117.967009179955	-3140.91716777462	22.950158594664956	-3140.91716777462	0.04664580612444829	0.25683013307269514	22.950158594664956	31.18410005104966
8429000	-3121.3435549164233	-3144.9781260236114	23.634571107188144	-3144.9781260236114	0.04434160155941989	0.23923351411974886	23.634571107188144	39.701521143453576
8430000	-3115.879757935827	-3139.1266597494055	23.24690181357854	-3139.1266597494055	0.047558449986048926	0.2501323005001199	23.24690181357854	35.935863905162584
8431000	-3117.1217318665385	-3140.36331434577	23.241582479231386	-3140.36331434577	0.0390070713749912	0.2420546880101037	23.241582479231386	47.63975317444822
8432000	-3118.3427040407064	-3142.1811059371034	23.83840189639726	-3142.1811059371034	0.03952855216178758	0.23173793563237008	23.83840189639726	33.43848610856544
8433000	-3121.3120691651857	-3144.8862999312687	23.574230766083126	-3144.8862999312687	0.0404175236377874	0.24019032871973003	23.574230766083126	41.005526369031
8434000	-3121.0403214798525	-3143.132635450481	22.092313970628254	-3143.132635450481	0.04718174685877143	0.2783967810655681	22.092313970628254	39.45476277076429
8435000	-3118.3252905821555	-3141.3662078342268	23.040917252071093	-3141.3662078342268	0.04627352236808374	0.2551660608110323	23.040917252071093	38.05664097550904
8436000	-3116.321475631938	-3139.689780040924	23.36830440898564	-3139.689780040924	0.04204009608087584	0.2381946627359242	23.36830440898564	28.60014776865735
8437000	-3124.3102215126364	-3146.5141003000504	22.203878787413814	-3146.5141003000504	0.04187303544893001	0.2622987488408832	22.203878787413814	48.61314253953242
8438000	-3115.906224912271	-3139.530534182849	23.624309270577665	-3139.530534182849	0.043512404549811826	0.23253044775038642	23.624309270577665	49.16437661727455
8439000	-3117.866964614589	-3141.6569753804038	23.790010765814756	-3141.6569753804038	0.035000628506760785	0.2240979058235211	23.790010765814756	54.16570168822272
8440000	-3122.5106340239254	-3145.939667792633	23.42903376870747	-3145.939667792633	0.03662357136259476	0.2098150651309075	23.42903376870747	71.45788181065552
8441000	-3119.099429821516	-3142.6722929918765	23.572863170360588	-3142.6722929918765	0.04320702690803911	0.2355851107249728	23.572863170360588	47.134441329816944
8442000	-3116.4501290431917	-3139.0480587458574	22.597929702665763	-3139.0480587458574	0.04805982767065668	0.2688079503625418	22.597929702665763	33.96067389137193
8443000	-3116.8379823424134	-3140.539145961078	23.70116361866437	-3140.539145961078	0.039154591403595174	0.23775868325829838	23.70116361866437	36.99521578152803
8444000	-3118.4918047673696	-3142.5260121494584	24.034207382088912	-3142.5260121494584	0.03450199624001665	0.2242835062494418	24.034207382088912	32.354686540837044
8445000	-3125.912437765361	-3146.6901024403705	20.77766467500953	-3146.6901024403705	0.05124183753381638	0.2780229691271962	20.77766467500953	54.974382608483516
8446000	-3121.262722690279	-3144.952964116745	23.690241426465903	-3144.952964116745	0.039758994639996555	0.23402661367296046	23.690241426465903	46.05991709081674
8447000	-3121.7897378237108	-3145.1660137652248	23.376275941513903	-3145.1660137652248	0.045143742113717744	0.244089444455903	23.376275941513903	31.88098771760283
8448000	-3118.3336620737055	-3141.3574461663384	23.023784092632816	-3141.3574461663384	0.043665432929081024	0.24518360092706026	23.023784092632816	48.813638615600105
8449000	-3122.1937884435383	-3144.9506447764575	22.756856332919153	-3144.9506447764575	0.03920031081295378	0.23069356016958353	22.756856332919153	62.97337220395629
8450000	-3119.1837707963855	-3142.7507037927408	23.566932996355053	-3142.7507037927408	0.04346129897675522	0.2413295596714084	23.566932996355053	36.43620439563315
8451000	-3123.9201628065734	-3146.555563055224	22.63540024865034	-3146.555563055224	0.05295859176858357	0.2662013554294261	22.63540024865034	37.542423932922716
8452000	-3122.2832571129024	-3143.2089057584985	20.92564864559625	-3143.2089057584985	0.045165802103963704	0.24578773803176068	20.92564864559625	70.89524275860278
8453000	-3119.893771521667	-3142.9315280101164	23.037756488449123	-3142.9315280101164	0.03803660304405428	0.24462590591582556	23.037756488449123	49.03207218209641
8454000	-3121.8341825230495	-3145.8299284283685	23.995745905319122	-3145.8299284283685	0.03678654202781141	0.22951586922153983	23.995745905319122	42.22858225446959
8455000	-3119.101023866708	-3142.0261591185163	22.92513525180797	-3142.0261591185163	0.04086966596124564	0.2313845882332477	22.92513525180797	60.49863772609789
8456000	-3119.5923258237985	-3142.2864691033283	22.694143279529637	-3142.2864691033283	0.051168014030582507	0.26227550316200315	22.694143279529637	28.886406268506704
8457000	-3119.5432439845745	-3142.394993574685	22.851749590110515	-3142.394993574685	0.039531106918602024	0.2211820447876252	22.851749590110515	68.92995072277769
8458000	-3116.7601437526537	-3140.2164601528752	23.456316400221787	-3140.2164601528752	0.037076846653316786	0.23668255093520632	23.456316400221787	48.47364268139439
8459000	-3119.1005312385505	-3142.4195335551417	23.31900231659112	-3142.4195335551417	0.037495962746366365	0.2382546038049482	23.31900231659112	49.59096330808913
8460000	-3120.298433853117	-3143.5955751001648	23.297141247048103	-3143.5955751001648	0.038507816165072935	0.23222343800946896	23.297141247048103	26.106708877278557
8461000	-3116.6226227690054	-3140.0947912899487	23.472168520943452	-3140.0947912899487	0.04459580530298429	0.2414442489621417	23.472168520943452	42.89113667223662
8462000	-3123.5256323235853	-3146.740265132382	23.214632808796402	-3146.740265132382	0.04179190614843764	0.23725860346960861	23.214632808796402	52.141473852258514
8463000	-3115.1331179373146	-3139.0026882966404	23.86957035932571	-3139.0026882966404	0.03834356619031096	0.22411177198984908	23.86957035932571	52.72395156344074
8464000	-3114.753401909262	-3137.85677336234	23.103371453078342	-3137.85677336234	0.039926700627424566	0.2354180222305886	23.103371453078342	55.20304368977669
8465000	-3121.1658473029343	-3143.3491588548354	22.183311551901078	-3143.3491588548354	0.038483464762169656	0.2473382464328737	22.183311551901078	58.16298644142897
8466000	-3123.976498181242	-3146.8002888019532	22.823790620711478	-3146.8002888019532	0.04688115015038669	0.26172521404145344	22.823790620711478	36.436350077155495
8467000	-3118.7869995452083	-3141.8872415487785	23.10024200357019	-3141.8872415487785	0.037858552978942875	0.25401493677938614	23.10024200357019	36.94970396963201
8468000	-3121.5837796791034	-3144.8571856929134	23.273406013809936	-3144.8571856929134	0.03705848947614131	0.23982946997347368	23.273406013809936	27.9851939571323
8469000	-3123.026189366627	-3147.070641965279	24.044452598651645	-3147.070641965279	0.04613404951460139	0.2289173844036558	24.044452598651645	39.51506622198107
8470000	-3116.5835619916693	-3140.0167615627793	23.43319957111008	-3140.0167615627793	0.04509047215552203	0.2431471040266631	23.43319957111008	32.63001775349073
8471000	-3117.9625916930954	-3140.753797347601	22.79120565450572	-3140.753797347601	0.04329826134267145	0.25794568247384525	22.79120565450572	28.38916788954334
8472000	-3118.1834565847807	-3140.956617054952	22.77316047017103	-3140.956617054952	0.03930010733526736	0.2556653905917539	22.77316047017103	44.669737030087845
8473000	-3114.2915738315737	-3137.8250556507483	23.533481819174714	-3137.8250556507483	0.03845167593838644	0.23310196383023932	23.533481819174714	28.843453557368314
8474000	-3114.225259554094	-3138.001482785211	23.776223231117214	-3138.001482785211	0.04145551893922483	0.23534483919468102	23.776223231117214	35.80233324113447
8475000	-3116.1553658881794	-3139.6743947546283	23.519028866448792	-3139.6743947546283	0.03542342474286139	0.2333987999790827	23.519028866448792	50.35602127147121
8476000	-3122.0383591948657	-3143.7409447585987	21.702585563732935	-3143.7409447585987	0.04211451209219555	0.2670827614012616	21.702585563732935	51.68231403941929
8477000	-3121.1870724432047	-3145.2686531859094	24.081580742704706	-3145.2686531859094	0.03579838666569461	0.21998555425458677	24.081580742704706	52.835949679898064
8478000	-3116.3428848536155	-3140.348910242759	24.006025389143517	-3140.348910242759	0.035591549755582284	0.2298321621694122	24.006025389143517	40.11689481380144
8479000	-3119.2164516803978	-3143.119065253131	23.902613572733344	-3143.119065253131	0.03965329003895984	0.2322616095783063	23.902613572733344	36.82951093662853
8480000	-3116.5961654981907	-3139.8569823834146	23.260816885223758	-3139.8569823834146	0.03798801385171954	0.2474091949995151	23.260816885223758	41.59555925382918
8481000	-3117.7733984593297	-3140.6914846504465	22.91808619111684	-3140.6914846504465	0.04600883379615324	0.25783442224469183	22.91808619111684	38.941475113517065
